x1,x2,x3,x4,x5,loss
87918.5,105,426.75,2754.65,0,1
26781.5,248,376.75,2075.35,0,1
195702.5,41,371.5,3952.25,1,0
33842,219,346.5,2153.8,0,0
307874,21,376,5198.6,3,1
21881,336,104.5,2020.9,0,1
524913.5,4,471.5,7610.15,4,0
426755,10,382.25,6519.5,4,0
239622.5,32,270,4440.25,3,0
637454,2,521.25,8860.6,5,0
143993,59,99.75,3377.7,5,0
37122.5,207,124.75,2190.25,0,0
168675.5,50,423.75,3651.95,1,0
27047,248,98.75,2078.3,0,0
734532.5,0,568.25,9939.25,5,0
24041,310,224.5,2044.9,0,0
71903,125,376.25,2576.7,0,0
135110,63,123,3279,4,0
133463,63,125,3260.7,3,0
44061.5,181,104.75,2267.35,0,0
612816.5,2,553,8586.85,4,0
104073.5,88,277.5,2934.15,1,0
31128.5,229,216.5,2123.65,0,1
698118.5,1,547.5,9534.65,5,1
21750.5,336,97.25,2019.45,0,0
348104,17,424.25,5645.6,3,0
48300.5,169,98,2314.45,1,0
294770,23,267.25,5053,4,0
80934.5,113,99,2677.05,2,0
736935.5,0,560.5,9965.95,5,0
101616.5,90,424,2906.85,0,1
459983,8,475.25,6888.7,3,1
41352.5,197,251.75,2237.25,0,1
26714,248,373,2074.6,0,1
50816,165,98.5,2342.4,1,1
32609,231,371,2140.1,0,0
119720,72,345,3108,1,0
46599.5,174,96.75,2295.55,1,0
100338.5,90,297.25,2892.65,1,1
37842.5,202,99,2198.25,0,0
454056.5,9,526,6822.85,3,1
626703.5,2,546,8741.15,4,0
27123.5,247,395.75,2079.15,0,0
141990.5,59,268.25,3355.45,1,0
668810,1,501,9209,5,0
59456,147,225.75,2438.4,0,1
715371.5,0,543.25,9726.35,5,0
206367.5,38,203.25,4070.75,3,0
167325.5,50,276.75,3636.95,2,0
702335,0,528,9581.5,5,0
291755,24,469,5019.5,2,1
445677.5,9,478.5,6729.75,3,0
571349,3,416,8126.1,5,0
590006,2,450.25,8333.4,5,0
621906.5,2,488.25,8687.85,5,0
394242.5,13,340.25,6158.25,4,0
306506,22,481,5183.4,2,1
27164,247,398,2079.6,0,1
663441.5,1,510.5,9149.35,5,0
148668.5,56,117,3429.65,4,0
62538.5,146,355.25,2472.65,0,0
176105,47,426.25,3734.5,1,1
30215,236,97.25,2113.5,0,0
189618.5,42,297.25,3884.65,2,0
251133.5,30,461,4568.15,2,0
62300,145,99.25,2470,2,0
45056,181,219.5,2278.4,0,0
207992,38,402.5,4088.8,2,1
65234,139,449,2502.6,0,1
253626.5,30,452.5,4595.85,2,0
544295,3,452.25,7825.5,4,0
24567.5,274,253.75,2050.75,0,1
420477.5,11,423,6449.75,4,0
128751.5,68,448.25,3208.35,1,1
196076,41,495.75,3956.4,1,0
47954,179,99.75,2310.6,1,0
46149.5,179,102.5,2290.55,1,0
208649,38,310.5,4096.1,2,0
259850,28,397.5,4665,2,0
68942,132,97.75,2543.8,2,0
21831.5,336,101.75,2020.35,0,0
290522,24,258.5,5005.8,4,0
166083.5,50,116.5,3623.15,5,0
244856,31,327,4498.4,2,1
252740,30,325.5,4586,3,0
316307,20,406,5292.3,3,0
78626,116,364.5,2651.4,0,1
440709.5,9,372.5,6674.55,4,0
40911.5,198,402.5,2232.35,0,0
240365,32,301.5,4448.5,3,0
79229,115,375,2658.1,0,0
301592,22,450.75,5128.8,2,0
40110.5,200,200,2223.45,0,1
102746,86,497.25,2919.4,0,1
78855.5,115,345.25,2653.95,0,0
184295,44,298.5,3825.5,2,0
104879,85,99.25,2943.1,3,0
36348.5,208,431.25,2181.65,0,1
24108.5,311,228.25,2045.65,0,1
69621.5,130,350.5,2551.35,0,1
52346,165,203.75,2359.4,0,0
30435.5,236,351,2115.95,0,1
34868,219,276.75,2165.2,0,1
230451.5,34,478.5,4338.35,1,0
24167,311,231.5,2046.3,0,0
338699,18,406.5,5541.1,3,0
393144.5,13,421,6146.05,3,1
117852.5,74,100,3087.25,4,0
247016,31,330.75,4522.4,2,0
27290,248,229.25,2081,0,1
84557,109,98,2717.3,2,0
176078,47,249,3734.2,2,0
656237,1,508.75,9069.3,5,0
86861,108,275.75,2742.9,1,0
291588.5,24,376.25,5017.65,3,1
598070,2,519.75,8423,4,0
124787,70,500.75,3164.3,0,1
399831.5,12,498.25,6220.35,3,0
160283,52,368.5,3558.7,1,0
266910.5,27,250.25,4743.45,4,0
384995,13,301.25,6055.5,5,0
263922.5,28,528.75,4710.25,2,1
564999.5,3,436.5,8055.55,5,0
92963,98,241.75,2810.7,1,1
248438,31,271.25,4538.2,3,0
571628,3,426.5,8129.2,5,0
177576.5,47,250,3750.85,2,0
23289.5,311,122,2036.55,0,1
618720.5,2,454.75,8652.45,5,0
251790.5,30,361.25,4575.45,2,0
561741.5,3,480.5,8019.35,4,0
144164,59,99.25,3379.6,5,0
135578,63,276.5,3284.2,1,0
46653.5,179,100.5,2296.15,1,0
78792.5,114,347.5,2653.25,0,0
57134,151,125.75,2412.6,1,0
27695,249,104.75,2085.5,0,1
24459.5,270,247.75,2049.55,0,1
193583,41,398.25,3928.7,1,0
26412.5,268,356.25,2071.25,0,0
726122,0,569,9845.8,5,0
177563,46,122.75,3750.7,5,0
39458,201,98.5,2216.2,0,0
36065,208,101.25,2178.5,0,1
30359,235,250.75,2115.1,0,1
562610,3,502.5,8029,4,0
267068,27,479.5,4745.2,2,1
354971,17,372.25,5721.9,3,0
300899,22,520.5,5121.1,2,0
109140.5,80,95.25,2990.45,4,0
110391.5,80,125,3004.35,3,0
34188.5,220,95.25,2157.65,0,0
309777.5,21,409.5,5219.75,3,0
71556.5,126,348.5,2572.85,0,0
429936.5,10,450.75,6554.85,3,0
186279.5,43,126.75,3847.55,5,0
179007.5,46,123.25,3766.75,5,0
151584.5,55,97.75,3462.05,5,0
22272.5,311,126.25,2025.25,0,1
217388,36,300,4193.2,2,0
239015,32,449.5,4433.5,2,0
77703.5,118,97,2641.15,2,0
235856,33,249,4398.4,3,0
97566.5,94,120.5,2861.85,2,0
72470,125,271.25,2583,0,0
679916,1,549.5,9332.4,5,0
42459.5,189,177.5,2249.55,0,0
422831,11,437.75,6475.9,3,0
57480.5,152,225.75,2416.45,0,1
90974,101,442,2788.6,0,0
38207,204,254,2202.3,0,0
649514,1,495,8994.6,5,0
390453.5,13,422,6116.15,3,1
223710.5,35,482.75,4263.45,1,0
143691.5,58,298.75,3374.35,1,0
462363.5,8,557.5,6915.15,3,0
95465,97,121.25,2838.5,2,0
26759,249,375.5,2075.1,0,1
354408.5,17,350.75,5715.65,4,1
404610.5,12,508.75,6273.45,3,1
24122,312,229,2045.8,0,1
21845,335,102.5,2020.5,0,0
204027.5,39,352,4044.75,2,0
22749.5,313,152.75,2030.55,0,0
145842.5,58,424.5,3398.25,1,0
21809,335,100.5,2020.1,0,1
49605.5,170,203.25,2328.95,0,1
441204.5,9,505,6680.05,3,1
26219,267,345.5,2069.1,0,1
360038,16,272.5,5778.2,5,0
304526,22,376.75,5161.4,3,0
216960.5,36,222.25,4188.45,3,0
109950.5,81,375,2999.45,1,1
189978.5,42,500,3888.65,1,1
379154,14,490.25,5990.6,3,0
26403.5,267,355.75,2071.15,0,1
131622.5,65,270.75,3240.25,1,1
257150,29,319.5,4635,3,0
41150,201,345.75,2235,0,0
231306.5,34,323.25,4347.85,2,0
664058,1,543.75,9156.2,5,1
298064,23,494.25,5089.6,2,0
44372,181,245.75,2270.8,0,1
281162,25,448,4901.8,2,0
465419,7,416.25,6949.1,4,0
217901,36,351.25,4198.9,2,0
53705,163,97,2374.5,1,1
88575.5,104,122.5,2761.95,2,0
156881,52,395.75,3520.9,1,1
37122.5,207,100.5,2190.25,0,0
484670,6,365,7163,5,0
385386.5,13,307,6059.85,5,0
225344,34,421.5,4281.6,2,0
142103,60,99.5,3356.7,5,0
40830.5,201,102,2231.45,0,0
24567.5,267,253.75,2050.75,0,0
41816,188,102.25,2242.4,0,0
403782.5,12,378.75,6264.25,4,0
269709.5,27,327,4774.55,3,0
344468,18,402,5605.2,3,1
386291,13,298.75,6069.9,5,0
98678,92,392.5,2874.2,0,0
123081.5,72,510,3145.35,0,1
139133,60,244.75,3323.7,2,0
514734.5,5,498.25,7497.05,4,0
68123,131,91.25,2534.7,2,0
240954.5,32,272.75,4455.05,3,0
23483,308,103.25,2038.7,0,1
105266,84,203.25,2947.4,1,0
52130,165,102.25,2357,1,0
152862.5,54,124,3476.25,4,0
26372,268,354,2070.8,0,1
150374,55,445.25,3448.6,1,1
46271,179,483,2291.9,0,1
551283.5,3,444,7903.15,5,0
128148.5,68,100.25,3201.65,4,0
552921.5,3,522.5,7921.35,4,1
33198.5,220,349,2146.65,0,0
178346,46,385.75,3759.4,1,0
96000.5,93,175.25,2844.45,1,0
719664.5,0,540.5,9774.05,5,0
32064.5,231,420.25,2134.05,0,0
32685.5,229,101,2140.95,0,0
42495.5,188,253,2249.95,0,1
173148.5,48,246,3701.65,2,0
73338.5,125,123,2592.65,1,0
32217.5,229,358.25,2135.75,0,0
715938.5,0,524.5,9732.65,5,0
405416,12,532.5,6282.4,3,0
39768.5,200,246.75,2219.65,0,1
201629,39,377.5,4018.1,2,0
80210,114,471.25,2669,0,1
26205.5,269,344.75,2068.95,0,1
40236.5,200,292.5,2224.85,0,0
359435,16,394.5,5771.5,3,0
37707.5,203,469.25,2196.75,0,1
104946.5,84,396,2943.85,0,0
611556.5,2,547.25,8572.85,4,0
305826.5,22,296,5175.85,4,0
22623.5,314,145.75,2029.15,0,0
21804.5,333,100.25,2020.05,0,0
48701,171,380.25,2318.9,0,1
22200.5,314,122.25,2024.45,0,1
268647.5,27,332.5,4762.75,3,0
24459.5,269,247.75,2049.55,0,0
76866.5,119,446.75,2631.85,0,1
40925,197,368,2232.5,0,0
552741.5,3,413.25,7919.35,5,0
87432.5,104,245,2749.25,1,0
47666,179,401.75,2307.4,0,1
42063.5,189,126,2245.15,0,0
32127.5,229,127.25,2134.75,0,0
25022,269,279,2055.8,0,1
761676.5,0,554.5,10240.85,5,0
403976,12,388.75,6266.4,4,0
116975,76,131,3077.5,3,0
120404,73,99.5,3115.6,4,0
27114.5,248,395.25,2079.05,0,1
28550,248,475,2095,0,1
22268,314,126,2025.2,0,1
387159.5,13,404.25,6079.55,4,0
396897.5,12,492,6187.75,3,1
235203.5,33,281.75,4391.15,3,0
100145,90,96.5,2890.5,3,0
32352.5,229,252,2137.25,0,0
483914,6,397,7154.6,5,1
300791,23,276.25,5119.9,4,0
67655,131,95.5,2529.5,2,0
106989.5,82,420.25,2966.55,0,0
644316.5,1,526,8936.85,5,0
334667,19,507,5496.3,2,1
102287,87,449,2914.3,0,1
193610,41,378.75,3929,2,0
543593,3,476.5,7817.7,4,0
569918,3,548.75,8110.2,4,1
36092,213,99.25,2178.8,0,0
22547,305,96.5,2028.3,0,1
59150,147,345.5,2435,0,0
231662,34,456.25,4351.8,2,1
36753.5,213,101.25,2186.15,0,0
60126.5,147,273.75,2445.85,0,0
102080,86,407.25,2912,0,0
81159.5,111,245.5,2679.55,1,1
342344,18,401,5581.6,3,0
400065.5,12,501.5,6222.95,3,0
199487,39,326.25,3994.3,2,1
553704.5,3,454.75,7930.05,5,0
155526.5,54,427.25,3505.85,1,1
21800,327,100,2020,0,0
527447,4,470.5,7638.3,4,1
91752.5,100,399.25,2797.25,0,0
26448.5,270,358.25,2071.65,0,1
142350.5,59,367.75,3359.45,1,0
248820.5,30,523.25,4542.45,1,1
24923,270,96.5,2054.7,0,0
109014.5,80,100.75,2989.05,3,0
24009.5,291,222.75,2044.55,0,0
27857,249,272.25,2087.3,0,0
51639.5,165,98.25,2351.55,1,0
676797.5,1,525,9297.75,5,0
587153,3,443.5,8301.7,5,0
38927,202,371.25,2210.3,0,1
364020.5,16,375.75,5822.45,3,0
114360.5,77,101.25,3048.45,4,0
595428.5,2,545.5,8393.65,4,0
154037,54,153.75,3489.3,3,0
745535,0,564.5,10061.5,5,0
26678,249,371,2074.2,0,1
66687.5,134,470.25,2518.75,0,0
538683.5,3,394.25,7763.15,5,0
41465,194,276.5,2238.5,0,0
112853,79,96.75,3031.7,4,0
20000,333,126.75,2000,0,0
23132,290,102.25,2034.8,0,0
138795.5,62,96.75,3319.95,5,0
414956,11,505,6388.4,3,1
57818,154,501,2420.2,0,1
215970.5,37,445.25,4177.45,1,1
375576.5,14,393.25,5950.85,3,0
94434.5,96,373.75,2827.05,0,0
372197,15,350.5,5913.3,4,1
68015,131,99.5,2533.5,1,0
358080.5,16,291.75,5756.45,4,0
59951,148,528.25,2443.9,0,1
253995.5,30,502.5,4599.95,2,0
45587,182,100.25,2284.3,1,0
176672,46,128.25,3740.8,4,0
329249,19,482.5,5436.1,2,1
241629.5,32,475,4462.55,2,0
26376.5,269,354.25,2070.85,0,1
299909,23,429.75,5110.1,2,1
45276.5,182,369.5,2280.85,0,1
57057.5,152,227.25,2411.75,0,0
37874,202,100,2198.6,0,0
29333,235,246,2103.7,0,0
573009.5,3,547.25,8144.55,4,1
388050.5,13,416.25,6089.45,3,0
97778,92,96.25,2864.2,3,0
21768.5,334,98.25,2019.65,0,0
312446,21,364,5249.4,3,0
506522,6,548.25,7405.8,3,0
322742,20,325,5363.8,4,0
661893.5,1,570.5,9132.15,4,0
28419.5,249,103.25,2093.55,0,0
392501,13,434.75,6138.9,3,0
480957.5,6,473.75,7121.75,4,0
70949,129,126.75,2566.1,1,0
264377,28,527.25,4715.3,2,0
180384.5,45,127,3782.05,5,0
176825,47,512.75,3742.5,1,0
288542,24,501,4983.8,2,1
22160,290,120,2024,0,0
63731,140,128,2485.9,1,0
191513,42,367.5,3905.7,2,0
160913,51,370.25,3565.7,1,1
457283,8,491.25,6858.7,3,0
355128.5,17,272,5723.65,5,0
46851.5,179,507.75,2298.35,0,1
107340.5,83,515.5,2970.45,0,0
180380,45,171,3782,3,0
56513,157,218.75,2405.7,0,0
428141,10,559.75,6534.9,3,1
237435.5,33,503.25,4415.95,1,0
124134.5,70,279.75,3157.05,1,1
766775,0,580.25,10297.5,5,0
24117.5,292,228.75,2045.75,0,1
207479,38,410,4083.1,2,0
441357.5,9,325.75,6681.75,5,0
35858,212,224,2176.2,0,0
110108,80,399,3001.2,0,0
163527.5,51,444.25,3594.75,1,0
39116,205,374.75,2212.4,0,0
710966,0,534.25,9677.4,5,0
93395,99,374.75,2815.5,0,1
27213.5,249,400.75,2080.15,0,1
43368.5,188,96.5,2259.65,1,0
749882,0,546.25,10109.8,5,1
234816.5,33,280.5,4386.85,3,0
50631.5,166,98.5,2340.35,1,0
57741.5,153,256.5,2419.35,0,0
739104.5,0,593,9990.05,5,0
146202.5,57,120.75,3402.25,4,0
87441.5,105,101.5,2749.35,2,0
778263.5,0,577.5,10425.15,5,0
125435,71,125.25,3171.5,3,0
528315.5,4,545.5,7647.95,4,0
83792,110,98.25,2708.8,2,0
701048,1,556.5,9567.2,5,0
22691,295,149.5,2029.9,0,0
411329,11,403,6348.1,4,0
77231,120,104,2635.9,2,0
29805.5,237,176,2108.95,0,1
27092,248,394,2078.8,0,1
171416,48,449.75,3682.4,1,0
643331,2,580.25,8925.9,4,0
40083.5,197,97.75,2223.15,0,0
481515.5,7,532,7127.95,3,1
98732,91,247,2874.8,1,1
628260.5,2,576.25,8758.45,4,0
188687,42,124,3874.3,5,0
91203.5,101,99.5,2791.15,3,0
437550.5,9,406.25,6639.45,4,0
32951,231,349.75,2143.9,0,0
26219,274,345.5,2069.1,0,1
179889.5,45,451,3776.55,1,1
68276,132,467.75,2536.4,0,1
575480,3,432,8172,5,0
160350.5,52,331.5,3559.45,1,0
567110,3,473.25,8079,5,0
27276.5,247,404.25,2080.85,0,1
382695.5,14,410.25,6029.95,3,1
259256,29,360.5,4658.4,2,0
54519.5,161,173.5,2383.55,0,0
24603.5,273,102.75,2051.15,0,1
177095,46,479.75,3745.5,1,0
220776.5,36,224,4230.85,3,0
675344,1,547,9281.6,5,0
185393,43,355.25,3837.7,1,0
33459.5,216,392.75,2149.55,0,1
36263,211,98.5,2180.7,0,0
57030.5,155,201.25,2411.45,0,0
139551.5,60,99.25,3328.35,5,0
71925.5,125,341.25,2576.95,0,0
26160.5,271,100.75,2068.45,0,0
31074.5,231,254.75,2123.05,0,0
27078.5,248,393.25,2078.65,0,1
62151.5,144,125.75,2468.35,1,0
35723,211,101.25,2174.7,0,0
23861,293,214.5,2042.9,0,1
23960,293,220,2044,0,0
35511.5,211,101.25,2172.35,0,0
32541.5,231,171.25,2139.35,0,1
68586.5,132,292.5,2539.85,0,1
47036,176,279,2300.4,0,0
467120,7,444.5,6968,4,0
109343,81,288.25,2992.7,1,0
444642.5,9,481,6718.25,3,1
518285,5,395.75,7536.5,5,0
722594,0,540.25,9806.6,5,0
59069,150,372,2434.1,0,1
160751,51,474,3563.9,1,0
139916,60,229.5,3332.4,2,0
69068,132,526.5,2545.2,0,1
586707.5,3,513,8296.75,4,0
135578,63,369.25,3284.2,1,1
348095,17,306.75,5645.5,4,0
34530.5,216,287.75,2161.45,0,0
40425.5,196,146.25,2226.95,0,0
78216.5,119,422.75,2646.85,0,1
149748.5,55,98,3441.65,5,0
696017,1,558.75,9511.3,5,0
525966.5,4,532.5,7621.85,4,0
732782,0,538.5,9919.8,5,0
73388,124,96.5,2593.2,2,0
148128.5,57,100.25,3423.65,5,0
26295.5,273,349.75,2069.95,0,0
268701.5,27,318.5,4763.35,3,0
82289,110,123.75,2692.1,1,1
226869.5,35,254.5,4298.55,3,0
257649.5,29,302,4640.55,3,0
282062,25,396.25,4911.8,2,0
175475,48,429,3727.5,1,1
27794,252,122.25,2086.6,0,1
623513,2,550.5,8705.7,4,0
41388.5,196,453.5,2237.65,0,0
170511.5,49,126.5,3672.35,5,0
288155,24,528.5,4979.5,2,1
82617.5,114,426,2695.75,0,0
168914,49,121.75,3654.6,5,0
22182.5,294,121.25,2024.25,0,1
187206.5,43,125.5,3857.85,5,0
94259,97,272.75,2825.1,1,0
598182.5,2,483,8424.25,5,0
95415.5,97,382.5,2837.95,0,1
391358,13,405.75,6126.2,3,0
49772,172,192.5,2330.8,0,0
140370.5,60,464.5,3337.45,1,0
52598,161,467.5,2362.2,0,1
559194.5,3,423.5,7991.05,5,0
460235,8,330,6891.5,5,0
503579,6,507.5,7373.1,4,1
206169.5,38,374.5,4068.55,2,1
63834.5,140,103.75,2487.05,1,0
391808,13,307.25,6131.2,5,0
227103.5,35,272.5,4301.15,3,0
31848.5,230,348,2131.65,0,1
383240,14,498.75,6036,3,0
461058.5,8,548.75,6900.65,3,0
535470.5,4,404.25,7727.45,5,0
86874.5,108,101.5,2743.05,2,0
452418.5,9,339,6804.65,5,0
22164.5,292,120.25,2024.05,0,1
147318.5,57,99,3414.65,5,0
149928.5,54,128.5,3443.65,4,0
280905.5,25,280.75,4898.95,3,0
497855,6,433.5,7309.5,4,0
21836,332,102,2020.4,0,0
60639.5,149,98.25,2451.55,1,0
24549.5,263,252.75,2050.55,0,1
30534.5,236,271.75,2117.05,0,0
545537,3,540.5,7839.3,4,0
190415,42,272.25,3893.5,2,0
24081.5,294,226.75,2045.35,0,0
168900.5,49,295,3654.45,2,0
62934.5,146,347.25,2477.05,0,0
147399.5,57,502.75,3415.55,1,1
429140,10,324.75,6546,5,0
21845,328,102.5,2020.5,0,1
34688,217,94.25,2163.2,0,0
96491,93,99,2849.9,3,0
37095.5,210,125.25,2189.95,0,0
48971,173,374,2321.9,0,1
745269.5,0,571.5,10058.55,5,0
63452,138,122.25,2482.8,1,1
654477.5,1,546,9049.75,4,0
250409,30,225.25,4560.1,4,0
45812,182,255,2286.8,0,0
738425,0,552.25,9982.5,5,0
531524,4,423.25,7683.6,5,0
379464.5,14,300.25,5994.05,5,0
53223.5,162,223.25,2369.15,0,0
436853,10,466.25,6631.7,4,0
56175.5,158,101.25,2401.95,1,0
158064.5,53,127.25,3534.05,4,0
118370,74,103,3093,4,0
83117,109,470.5,2701.3,0,0
198227,40,174,3980.3,4,0
280406,26,303.75,4893.4,3,0
43607,187,256.75,2262.3,0,0
369816.5,15,320.25,5886.85,4,0
552579.5,3,424,7917.55,5,0
102260,88,355,2914,1,1
212519,37,250.75,4139.1,3,0
555383,3,473,7948.7,4,0
346191.5,17,298.75,5624.35,4,0
447846.5,9,501.25,6753.85,3,0
540263,3,494.5,7780.7,4,0
638273,2,488.5,8869.7,5,0
125565.5,70,201.5,3172.95,2,1
79665.5,116,301.25,2662.95,0,0
178935.5,46,281.25,3765.95,2,0
238875.5,32,231,4431.95,4,0
33981.5,217,253,2155.35,0,1
187328,43,124.5,3859.2,5,0
317274.5,20,424.25,5303.05,3,1
32091.5,229,328.5,2134.35,0,1
326819,19,316.75,5409.1,4,0
83855,109,250.5,2709.5,1,0
26345,265,352.5,2070.5,0,1
105810.5,84,474.25,2953.45,0,1
24513.5,265,250.75,2050.15,0,0
21777.5,329,98.75,2019.75,0,1
349899.5,17,323.25,5665.55,4,0
516422,5,398,7515.8,5,0
44480,183,97.5,2272,1,0
620120,2,497.75,8668,5,0
384716,13,370,6052.4,4,0
79796,118,194.5,2664.4,1,0
84669.5,109,397.75,2718.55,0,0
104384,84,327.25,2937.6,1,1
543134,3,493.5,7812.6,4,1
249216.5,30,231.5,4546.85,4,0
645005,1,496.75,8944.5,5,0
141167,59,479,3346.3,1,0
158964.5,52,337.5,3544.05,1,1
88863.5,104,390.75,2765.15,0,0
82329.5,110,130.5,2692.55,2,0
26264,266,348,2069.6,0,1
385341.5,13,421.75,6059.35,3,1
636648.5,2,501,8851.65,5,1
27024.5,250,390.25,2078.05,0,1
126834.5,68,201.75,3187.05,2,0
506171,6,396,7401.9,5,0
42230,192,104.5,2247,0,0
66800,136,368,2520,0,1
83594,110,373.75,2706.6,0,1
24491,266,249.5,2049.9,0,0
143331.5,59,344.5,3370.35,1,0
21822.5,331,101.25,2020.25,0,0
219372.5,36,380,4215.25,2,0
26660,251,370,2074,0,0
39296,204,411.5,2214.4,0,0
188403.5,43,447,3871.15,1,0
575408,3,495.75,8171.2,4,0
21818,331,101,2020.2,0,1
34530.5,217,147.25,2161.45,0,0
111188,79,99,3013.2,3,0
50303,165,295.75,2336.7,0,0
50028.5,172,223.75,2333.65,0,0
606062,2,454,8511.8,5,0
55410.5,160,247.75,2393.45,0,0
650855,1,533.5,9009.5,5,0
223764.5,35,467.75,4264.05,1,1
642953,2,472.25,8921.7,5,0
74022.5,123,97.25,2600.25,2,0
25071.5,264,125.25,2056.35,0,1
439773.5,9,339.75,6664.15,5,0
149762,55,326.25,3441.8,1,0
526133,4,497.25,7623.7,4,0
82626.5,111,101.75,2695.85,2,0
112587.5,79,99.75,3028.75,3,0
394035.5,13,387,6155.95,4,0
55604,158,98.5,2395.6,1,0
589736,2,498.5,8330.4,4,0
287453,25,374,4971.7,3,0
77420,120,95.75,2638,2,0
203082.5,39,394.75,4034.25,2,0
245918,31,477.75,4510.2,2,1
327755,19,314.25,5419.5,4,0
238461.5,32,357.75,4427.35,2,0
178422.5,46,474.75,3760.25,1,0
339648.5,18,430.5,5551.65,3,0
31061,232,97.75,2122.9,0,0
148178,56,124,3424.2,4,0
210030.5,38,196.5,4111.45,4,1
281895.5,25,420.25,4909.95,2,0
53660,162,181.25,2374,0,0
21822.5,332,101.25,2020.25,0,1
47072,177,119.5,2300.8,1,1
522294.5,4,493,7581.05,4,0
530898.5,4,518.25,7676.65,4,0
324132.5,20,464.5,5379.25,2,0
104865.5,84,99.5,2942.95,3,0
40916,195,100.5,2232.4,0,0
27690.5,251,427.25,2085.45,0,1
207960.5,38,402.5,4088.45,1,0
572330,3,499.5,8137,4,1
149114,56,199.25,3434.6,2,0
368300,15,302.5,5870,5,0
203910.5,39,424,4043.45,1,1
219350,36,519.25,4215,1,0
95802.5,92,339,2842.25,1,0
251858,30,376,4576.2,2,1
191090,42,124.25,3901,5,0
74144,123,96.75,2601.6,2,0
336372.5,19,246.75,5515.25,5,1
74490.5,123,445,2605.45,0,0
298464.5,23,275,5094.05,4,0
463659.5,7,380.75,6929.55,5,0
73554.5,124,101.5,2595.05,2,0
62282,142,374.5,2469.8,0,1
779262.5,0,586.75,10436.25,5,0
21777.5,338,98.75,2019.75,0,0
64280,138,226,2492,0,0
108915.5,81,126,2987.95,3,0
514721,5,448.75,7496.9,4,0
191751.5,42,375,3908.35,2,0
29639,237,249.75,2107.1,0,0
431781.5,10,328.5,6575.35,5,0
407859.5,12,335.25,6309.55,5,0
733047.5,0,554.5,9922.75,5,0
67011.5,133,439.75,2522.35,0,0
72893,124,99,2587.7,2,0
368858,15,378.5,5876.2,3,0
360096.5,16,310.75,5778.85,4,0
151152.5,55,506.25,3457.25,1,1
771450.5,0,575.75,10349.45,5,0
36704,210,94.75,2185.6,0,1
21755,339,97.5,2019.5,0,0
116021,75,432.75,3066.9,0,0
107619.5,83,143,2973.55,2,1
130380.5,65,102,3226.45,4,0
50807,164,99,2342.3,1,0
108654.5,81,228.25,2985.05,1,0
375360.5,14,282,5948.45,5,0
94524.5,95,366.5,2828.05,0,0
23766.5,291,121.75,2041.85,0,1
574823,3,506.75,8164.7,4,0
277647.5,26,493.25,4862.75,2,1
23024,290,168,2033.6,0,0
50955.5,167,399.5,2343.95,0,1
21863,347,103.5,2020.7,0,0
613145,2,520.25,8590.5,4,0
84615.5,109,101.25,2717.95,2,0
280158.5,26,516.5,4890.65,2,1
459726.5,8,368.5,6885.85,5,0
129984.5,67,481,3222.05,0,1
638453,2,543.75,8871.7,4,0
56504,158,100.75,2405.6,1,0
38742.5,202,98.75,2208.25,0,0
182171,44,129.75,3801.9,5,0
295620.5,23,350.25,5062.45,3,0
178827.5,46,120.25,3764.75,5,0
183507.5,44,423.75,3816.75,1,0
132959,64,115.25,3255.1,4,0
536874.5,4,520.75,7743.05,4,1
372899,15,299.75,5921.1,5,0
151710.5,56,97.75,3463.45,5,0
37050.5,210,98,2189.45,0,0
28712,237,100.25,2096.8,0,0
56765,155,427.75,2408.5,0,0
186198.5,44,393,3846.65,1,0
781107.5,0,584,10456.75,5,0
111035,78,217.75,3011.5,1,0
403706,12,304,6263.4,5,0
249419,30,274.5,4549.1,3,0
376854.5,14,326,5965.05,4,0
244703,31,514.75,4496.7,1,1
28154,241,453,2090.6,0,1
45924.5,178,254,2288.05,0,1
53129,163,450.25,2368.1,0,1
725654,0,541,9840.6,5,0
616947.5,2,460,8632.75,5,0
111201.5,79,375.5,3013.35,1,0
33765.5,217,125.25,2152.95,0,0
359538.5,16,375.75,5772.65,3,0
112371.5,78,97.5,3026.35,4,0
21737,351,96.5,2019.3,0,0
472866.5,7,561,7031.85,3,0
39836,197,351.5,2220.4,0,0
147485,57,98,3416.5,5,0
34251.5,218,101.25,2158.35,0,0
43094,190,379.25,2256.6,0,1
518829.5,5,403.25,7542.55,5,0
26165,287,342.5,2068.5,0,1
779933,0,578.75,10443.7,5,0
91257.5,102,367.5,2791.75,0,1
533738,4,403,7708.2,5,0
26295.5,285,349.75,2069.95,0,1
201467,39,297.75,4016.3,2,0
49398.5,172,95.25,2326.65,1,0
512457.5,5,478.25,7471.75,4,0
21795.5,353,99.75,2019.95,0,0
51176,164,350.25,2346.4,0,1
115544,75,97,3061.6,4,0
197435,40,180.5,3971.5,4,0
89628.5,101,470,2773.65,0,1
147984.5,56,305.75,3422.05,1,1
21777.5,353,98.75,2019.75,0,0
241431.5,32,320.5,4460.35,3,0
97085,94,98.75,2856.5,3,0
134826.5,62,98.5,3275.85,4,0
692075,1,551,9467.5,5,0
673557.5,1,531.75,9261.75,5,0
480494,7,452.75,7116.6,4,0
79404.5,116,329.5,2660.05,0,0
613172,2,522.5,8590.8,4,0
128733.5,67,262.5,3208.15,1,0
113051,78,280.5,3033.9,1,0
